Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
dayTest/daySequence2--00158.jpg;stop;868;349;872;353;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;158;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;158
dayTest/daySequence2--00159.jpg;stop;854;348;860;354;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;159;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;159
dayTest/daySequence2--00159.jpg;stop;963;393;967;397;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;159;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;159
dayTest/daySequence2--00160.jpg;stop;950;393;954;397;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;160;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;160
dayTest/daySequence2--00160.jpg;stop;840;348;846;354;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;160;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;160
dayTest/daySequence2--00161.jpg;stop;935;392;940;397;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;161;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;161
dayTest/daySequence2--00161.jpg;stop;826;346;831;351;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;161;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;161
dayTest/daySequence2--00162.jpg;stop;923;392;928;397;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;162;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;162
dayTest/daySequence2--00162.jpg;stop;815;346;820;351;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;162;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;162
dayTest/daySequence2--00163.jpg;stop;803;346;809;352;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;163;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;163
dayTest/daySequence2--00163.jpg;stop;914;392;918;397;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;163;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;163
dayTest/daySequence2--00164.jpg;stop;900;391;906;397;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;164;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;164
dayTest/daySequence2--00164.jpg;stop;791;346;797;352;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;164;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;164
dayTest/daySequence2--00165.jpg;stop;889;391;894;396;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;165;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;165
dayTest/daySequence2--00165.jpg;stop;780;345;785;350;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;165;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;165
dayTest/daySequence2--00166.jpg;stop;878;392;884;397;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;166;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;166
dayTest/daySequence2--00166.jpg;stop;768;346;773;352;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;166;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;166
dayTest/daySequence2--00167.jpg;stop;869;390;874;396;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;167;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;167
dayTest/daySequence2--00167.jpg;stop;758;346;764;350;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;167;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;167
dayTest/daySequence2--00168.jpg;stop;857;390;863;396;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;168;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;168
dayTest/daySequence2--00168.jpg;stop;747;345;754;351;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;168;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;168
dayTest/daySequence2--00169.jpg;stop;850;390;855;394;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;169;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;169
dayTest/daySequence2--00169.jpg;stop;738;344;745;349;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;169;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;169
dayTest/daySequence2--00170.jpg;stop;729;343;735;349;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;170;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;170
dayTest/daySequence2--00170.jpg;stop;841;385;847;394;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;170;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;170
dayTest/daySequence2--00171.jpg;stop;834;388;838;392;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;171;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;171
dayTest/daySequence2--00171.jpg;stop;722;340;728;346;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;171;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;171
dayTest/daySequence2--00172.jpg;stop;714;340;720;346;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;172;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;172
dayTest/daySequence2--00172.jpg;stop;825;386;829;390;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;172;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;172
dayTest/daySequence2--00173.jpg;stop;818;387;822;390;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;173;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;173
dayTest/daySequence2--00173.jpg;stop;706;340;712;345;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;173;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;173
dayTest/daySequence2--00174.jpg;stop;810;386;816;392;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;174;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;174
dayTest/daySequence2--00174.jpg;stop;699;341;704;346;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;174;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;174
dayTest/daySequence2--00175.jpg;stop;804;386;808;390;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;175;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;175
dayTest/daySequence2--00175.jpg;stop;692;340;698;344;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;175;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;175
dayTest/daySequence2--00176.jpg;stop;798;382;804;388;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;176;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;176
dayTest/daySequence2--00176.jpg;stop;685;337;692;342;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;176;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;176
dayTest/daySequence2--00177.jpg;stop;793;383;797;386;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;177;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;177
dayTest/daySequence2--00177.jpg;stop;681;336;685;340;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;177;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;177
dayTest/daySequence2--00178.jpg;stop;789;380;795;386;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;178;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;178
dayTest/daySequence2--00178.jpg;stop;675;334;682;340;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;178;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;178
dayTest/daySequence2--00179.jpg;stop;786;380;791;386;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;179;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;179
dayTest/daySequence2--00179.jpg;stop;674;335;678;339;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;179;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;179
dayTest/daySequence2--00180.jpg;stop;784;379;788;386;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;180;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;180
dayTest/daySequence2--00180.jpg;stop;670;334;676;339;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;180;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;180
dayTest/daySequence2--00181.jpg;stop;669;334;674;338;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;181;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;181
dayTest/daySequence2--00181.jpg;stop;779;379;787;386;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;181;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;181
dayTest/daySequence2--00182.jpg;stop;777;380;784;388;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;182;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;182
dayTest/daySequence2--00182.jpg;stop;666;333;672;339;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;182;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;182
dayTest/daySequence2--00183.jpg;stop;777;382;780;386;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;183;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;183
dayTest/daySequence2--00183.jpg;stop;664;334;669;340;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;183;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;183
dayTest/daySequence2--00184.jpg;stop;775;378;781;386;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;184;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;184
dayTest/daySequence2--00184.jpg;stop;660;332;667;340;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;184;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;184
dayTest/daySequence2--00185.jpg;stop;772;380;779;386;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;185;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;185
dayTest/daySequence2--00185.jpg;stop;658;332;664;338;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;185;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;185
dayTest/daySequence2--00186.jpg;stop;770;378;776;384;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;186;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;186
dayTest/daySequence2--00186.jpg;stop;655;330;662;338;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;186;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;186
dayTest/daySequence2--00187.jpg;stop;768;378;773;383;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;187;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;187
dayTest/daySequence2--00187.jpg;stop;655;330;660;335;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;187;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;187
dayTest/daySequence2--00188.jpg;stop;766;378;772;384;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;188;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;188
dayTest/daySequence2--00188.jpg;stop;651;330;656;335;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;188;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;188
dayTest/daySequence2--00189.jpg;stop;765;380;769;384;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;189;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;189
dayTest/daySequence2--00189.jpg;stop;648;330;656;339;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;189;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;189
dayTest/daySequence2--00190.jpg;stop;762;376;768;384;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;190;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;190
dayTest/daySequence2--00190.jpg;stop;646;330;653;338;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;190;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;190
dayTest/daySequence2--00191.jpg;stop;760;377;765;384;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;191;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;191
dayTest/daySequence2--00191.jpg;stop;644;330;650;335;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;191;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;191
dayTest/daySequence2--00192.jpg;stop;757;375;765;382;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;192;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;192
dayTest/daySequence2--00192.jpg;stop;642;327;648;334;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;192;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;192
dayTest/daySequence2--00193.jpg;stop;758;378;762;382;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;193;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;193
dayTest/daySequence2--00193.jpg;stop;642;328;646;334;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;193;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;193
dayTest/daySequence2--00194.jpg;stop;756;376;762;382;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;194;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;194
dayTest/daySequence2--00194.jpg;stop;638;328;644;334;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;194;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;194
dayTest/daySequence2--00195.jpg;stop;755;377;761;384;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;195;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;195
dayTest/daySequence2--00195.jpg;stop;640;330;644;334;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;195;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;195
dayTest/daySequence2--00196.jpg;stop;756;378;762;384;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;196;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;196
dayTest/daySequence2--00196.jpg;stop;637;330;644;338;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;196;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;196
dayTest/daySequence2--00197.jpg;stop;756;380;760;384;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;197;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;197
dayTest/daySequence2--00197.jpg;stop;638;330;642;336;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;197;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;197
dayTest/daySequence2--00198.jpg;stop;756;380;762;386;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;198;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;198
dayTest/daySequence2--00198.jpg;stop;637;332;641;336;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;198;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;198
dayTest/daySequence2--00199.jpg;stop;756;382;762;388;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;199;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;199
dayTest/daySequence2--00199.jpg;stop;636;332;642;338;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;199;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;199
dayTest/daySequence2--00200.jpg;stop;756;379;763;386;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;200;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;200
dayTest/daySequence2--00200.jpg;stop;636;332;641;337;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;200;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;200
dayTest/daySequence2--00201.jpg;stop;758;382;762;386;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;201;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;201
dayTest/daySequence2--00201.jpg;stop;638;331;642;336;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;201;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;201
dayTest/daySequence2--00202.jpg;stop;760;377;765;384;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;202;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;202
dayTest/daySequence2--00202.jpg;stop;638;328;644;336;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;202;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;202
dayTest/daySequence2--00203.jpg;stop;637;327;644;333;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;203;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;203
dayTest/daySequence2--00203.jpg;stop;760;378;764;382;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;203;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;203
dayTest/daySequence2--00204.jpg;stop;760;374;766;380;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;204;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;204
dayTest/daySequence2--00204.jpg;stop;638;324;645;331;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;204;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;204
dayTest/daySequence2--00205.jpg;stop;762;376;766;380;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;205;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;205
dayTest/daySequence2--00205.jpg;stop;640;324;646;330;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;205;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;205
dayTest/daySequence2--00206.jpg;stop;762;373;769;380;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;206;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;206
dayTest/daySequence2--00206.jpg;stop;639;324;647;331;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;206;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;206
dayTest/daySequence2--00207.jpg;stop;764;378;768;382;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;207;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;207
dayTest/daySequence2--00207.jpg;stop;641;325;647;332;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;207;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;207
dayTest/daySequence2--00208.jpg;stop;765;377;772;385;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;208;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;208
dayTest/daySequence2--00208.jpg;stop;640;326;648;334;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;208;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;208
dayTest/daySequence2--00209.jpg;stop;766;381;770;384;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;209;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;209
dayTest/daySequence2--00209.jpg;stop;639;328;648;334;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;209;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;209
dayTest/daySequence2--00210.jpg;stop;766;381;773;388;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;210;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;210
dayTest/daySequence2--00210.jpg;stop;642;331;647;336;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;210;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;210
dayTest/daySequence2--00211.jpg;stop;768;384;773;388;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;211;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;211
dayTest/daySequence2--00211.jpg;stop;644;332;650;336;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;211;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;211
dayTest/daySequence2--00212.jpg;stop;769;382;775;388;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;212;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;212
dayTest/daySequence2--00212.jpg;stop;644;330;650;336;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;212;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;212
dayTest/daySequence2--00213.jpg;stop;770;382;774;386;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;213;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;213
dayTest/daySequence2--00213.jpg;stop;646;330;650;334;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;213;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;213
dayTest/daySequence2--00214.jpg;stop;770;380;776;384;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;214;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;214
dayTest/daySequence2--00214.jpg;stop;644;328;650;333;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;214;dayTest/daySequence2/Day2NoonShutter0.000200-Gain-0.mp4;214
